block_number,block_hash,parent_hash,timestamp,transaction_hash,from_address,to_address,actual_fee_amount,actual_fee_unit,fee_in_eth,tx_count,time_diff,avg_fee,std_fee,anomaly
776235,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,0x62d3cea2cc833a8b8d9a8d4aadb619643c089b0ea07394bb16f316129fa1d47,2024-10-05 11:53:13,0x2b53f817b419b6e505062f24408c8e58b5f4365b894841cbaa2fb22cab9a08c,0x6abd393f2431dd245079a4a53b6f78cb149833d2a429f5543732343a4d2b6bd,Unknown,0x48c04a4ed26,WEI,4.999419850022e-06,4,113.0,3.59104589012925e-06,2.4717121923994935e-06,False
776237,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,2024-10-05 11:54:15,0x21bbddfdfb57ffe5211ee9aa1550f53cd1358ee94cfe85ea3923ee5ceb1dd68,0x6abd393f2431dd245079a4a53b6f78cb149833d2a429f5543732343a4d2b6bd,Unknown,0x2ad95fd0bb6,WEI,2.94456898655e-06,4,62.0,3.59104589012925e-06,2.4717121923994935e-06,False
776200,0x256f1bda7f4616019f869d2c4f203795af7c3fa8a79b9e696678972edffabc7,0x789aa79d43ddde13625921511c8271facb1dedaaa33d9e7e99fb52690c07129,2024-10-05 11:33:33,0x128c4f0b8288b157dc3a8156e829fcc8446158749539e28999f345923f30667,0x6bf820704cb93b2a99daed846476b1da706f93550b3632cc1952100dbb6b05f,Unknown,0xec7eec30d2100,FRI,4160477.962510592,3,0.0,32116740.091907214,49556820.3587959,True
776205,0x37333b6d0793b28e107010dcabd17b2863f3b0a6d2c6fda0ce1b7938ef187da,0x59d3bd84dfeee703d5e7ab5286375d72fae4a6eab706f6c20503cd0b937af3e,2024-10-05 11:36:09,0x2a3c87e1acc75fc5794143629ca52cdf8c01314adae071c5c81ddc2d41cdcca,0x6bf820704cb93b2a99daed846476b1da706f93550b3632cc1952100dbb6b05f,Unknown,0xa245155e468c9,FRI,2854681.519089865,3,156.0,32116740.091907214,49556820.3587959,True
776207,0x6c2fe2b195d31a8d7db20a7d2c5f8eb7cf9c10a275dba93fe902344d69f5c42,0x4eeea51e31dad6de5bb0f13f02be6a16f8f13d37c4419a15112bfc23ca94a83,2024-10-05 11:37:21,0x15e91b80b9ad36254cfaff398154b0959f0385ab2d6070b9177ec1287f84985,0x6bf820704cb93b2a99daed846476b1da706f93550b3632cc1952100dbb6b05f,Unknown,0x13d61c3b49f1bdb,FRI,89335060.79412118,3,72.0,32116740.091907214,49556820.3587959,True
776209,0x6c40eb928ac8bf55fc1a2cc2ef94cc02697322a7ae5ebaa050ca7cdd8113afe,0xad3e49b00ebb60e8762b45aec8d60297b8dbf7833cea12b80547cb55bb41e1,2024-10-05 11:38:24,0x5e269ca532fcddffcc8249fd9431c49284b85664514424719df7f1da5a1a88a,0x6c29554b7b6bd0b77a553fa067e0683d202b9a045c33a9aa7eaddc795fa2639,Unknown,0x6eb4d69850,WEI,4.75480365136e-07,4,0.0,2.61699577791125e-06,1.4283076005507226e-06,False
776211,0xc0ea8337bfd2657a0bbd1e51adab79a212244dd1902bdb31edc758e152e4a4,0x73f6a295f3d0cfbf533f6bce5a8d6ced09918bb49caaec304c65bebb7867038,2024-10-05 11:39:29,0x774a5d1d7a67446d3caeab8822c6700f21e2c7913b4999302dff8cca5f0a5a4,0x6c29554b7b6bd0b77a553fa067e0683d202b9a045c33a9aa7eaddc795fa2639,Unknown,0x3118c92a02d,WEI,3.373907746861e-06,4,65.0,2.61699577791125e-06,1.4283076005507226e-06,False
776221,0x717080baff71578193a80b6b2c6b91499a1b9a57ce60e05ed4f3f03b79402c5,0x6f67f29edbe6e3cbe449fedfadb50a65761d63f7f08a53c8aba1351df388217,2024-10-05 11:44:57,0x186b07bbfb1b2a4d7f7d0bb304a7614d07fbec7094ba1496feec6442ac38c20,0x6c29554b7b6bd0b77a553fa067e0683d202b9a045c33a9aa7eaddc795fa2639,Unknown,0x30aef04f0f8,WEI,3.345494634744e-06,4,328.0,2.61699577791125e-06,1.4283076005507226e-06,False
776222,0x31f925222e9032892dc7e88df6011858350c54ae6aac0a48595f6510d5b873f,0x717080baff71578193a80b6b2c6b91499a1b9a57ce60e05ed4f3f03b79402c5,2024-10-05 11:45:28,0x77a646b1fe57ae81441f0b4450854ee715b6da913b93ac9e6fd69fc66fce7f5,0x6c29554b7b6bd0b77a553fa067e0683d202b9a045c33a9aa7eaddc795fa2639,Unknown,0x2fa13fc0c68,WEI,3.273100364904e-06,4,31.0,2.61699577791125e-06,1.4283076005507226e-06,False
776250,0x2b7cd867c760194a5b14ff81b6abae2e82d7439bcbf8e98533a04d8b50dfc1e,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,2024-10-05 12:01:08,0x649bd3a484a62a339af4783096aba78d037a5caf059efa35ed8114a45a2e5ca,0x6c38c840b5a6885e867d66a231204bac8dae60e6d7da5bc5d1a40341e4dc2d7,Unknown,0xe772a41c40,WEI,9.94060803136e-07,2,0.0,1.1377336536155e-06,2.0318409369291077e-07,False
776250,0x2b7cd867c760194a5b14ff81b6abae2e82d7439bcbf8e98533a04d8b50dfc1e,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,2024-10-05 12:01:08,0x14bf5de30c843fcbb3c92a7d7543e15e29853581e9bc63b063598672e6ee189,0x6c38c840b5a6885e867d66a231204bac8dae60e6d7da5bc5d1a40341e4dc2d7,Unknown,0x12a59c78c9f,WEI,1.281406504095e-06,2,0.0,1.1377336536155e-06,2.0318409369291077e-07,False
776237,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,2024-10-05 11:54:15,0x244bbbc915414ed9f5604f83814660b8aa39c55d082687b156a0db56bd93b39,0x6c545d8b11ae15f96fae6c766668e11fb8eba1c1a95cec4181edd7f037fecb2,Unknown,0x6cd59b358b4,WEI,7.479042988212e-06,3,0.0,3.611407103712e-06,3.350496125969783e-06,False
776243,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,2024-10-05 11:57:24,0x1150e0d5f5edc248be3a4d7f7f5f1efc174b47c6df1c2fdf37b3c59cbbe3b43,0x6c545d8b11ae15f96fae6c766668e11fb8eba1c1a95cec4181edd7f037fecb2,Unknown,0x199e4077504,WEI,1.76046731802e-06,3,189.0,3.611407103712e-06,3.350496125969783e-06,False
776244,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,2024-10-05 11:57:55,0x2a5f1b97f5e31f27e43f30b5f59818cd0944cf6345d091cc8dc599f6d621b21,0x6c545d8b11ae15f96fae6c766668e11fb8eba1c1a95cec4181edd7f037fecb2,Unknown,0x1734c2ed6e8,WEI,1.594711004904e-06,3,31.0,3.611407103712e-06,3.350496125969783e-06,False
776224,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,2024-10-05 11:46:30,0x49b8a44ca86eed2a27f274a10e4a176b49fffee9dcf5a8e3bb5acf79dcfb313,0x6c97202419e32fcd14d2bda1dfa17c563e495b93ec8cdd4683ace27e16dfb7e,Unknown,0x4a6320ab90,WEI,3.1949066536e-07,1,0.0,3.1949066536e-07,,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x2dfeb494e1a3943d51044e2a9e557a21291a170c25421b97c771cc4d5f17ae5,0x6cb8862f665501ac03eed2a741ca0185b40527be074629077ed1009effd7de9,Unknown,0xbe82027678,WEI,8.1822498572e-07,3,0.0,9.564956946060001e-07,1.2290707687547524e-07,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x2c07aa6ff5c5032324bab035c132a71e994de305cd121fe40ac321fe7335238,0x6cb8862f665501ac03eed2a741ca0185b40527be074629077ed1009effd7de9,Unknown,0xe8599352e0,WEI,9.97935239904e-07,3,97.0,9.564956946060001e-07,1.2290707687547524e-07,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x376c07fbed41c89c042c225488bf2612be8800cdd1fcea5dc851683fe88f7d6,0x6cb8862f665501ac03eed2a741ca0185b40527be074629077ed1009effd7de9,Unknown,0xf53f2c57d2,WEI,1.053326858194e-06,3,63.0,9.564956946060001e-07,1.2290707687547524e-07,False
776197,0x73d75bb50509c1a833ae0135515846c0bf57c657816fdc5ece674a6e0b6a5d1,0x7fbc4e988680aec2c87ebb4191861c2cd633b095b3db661a6346f1219b935a0,2024-10-05 11:31:59,0x719fcb69eb4d2c59720daa8f9c0e5b325c5f460d8839853ee6404b4b8a8dd15,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0xf0c7406e60,WEI,1.034135039584e-06,7,0.0,8.608898921651428e-07,2.6432514598640047e-07,False
776205,0x37333b6d0793b28e107010dcabd17b2863f3b0a6d2c6fda0ce1b7938ef187da,0x59d3bd84dfeee703d5e7ab5286375d72fae4a6eab706f6c20503cd0b937af3e,2024-10-05 11:36:09,0x630fcd4eec195b14b1406ab503e7f325efd5e4fa35ebca54d7900a89887a770,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0x12504826d7a,WEI,1.258501074298e-06,7,250.0,8.608898921651428e-07,2.6432514598640047e-07,False
776239,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,2024-10-05 11:55:15,0xae537a53b2e46dc4a88c948b0aa027c57e289c5c057433031c49b7dfb90161,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0xedc9dcc936,WEI,1.021293938998e-06,7,1146.0,8.608898921651428e-07,2.6432514598640047e-07,False
776248,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,2024-10-05 12:00:03,0x73f301291750bdd6d0d95ae3afc134ab1214081caf3f829c14db2fb8ddb06e9,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0xd32a36fa30,WEI,9.0694634552e-07,7,288.0,8.608898921651428e-07,2.6432514598640047e-07,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x631c46a7e6d248e9fe95e6bdbaa9654431615021e3afdcdc393ba7a1529c256,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0x942c3ad088,WEI,6.36397211784e-07,7,186.0,8.608898921651428e-07,2.6432514598640047e-07,False
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0x77c2f61c691803e6543dcbbc3b56019a5ad6b2bd84e25aab482d909342ee693,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0x892ad98b8c,WEI,5.8912941966e-07,7,265.0,8.608898921651428e-07,2.6432514598640047e-07,False
776266,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,2024-10-05 12:09:47,0x2e0d48ae136a237a0ab6f66b78b237e9f64428a1f145a77b877f1908e98ff29,0x6cffe11b90f64c67d2993573f5eac222219a7615548031f7eefccbb10c23a56,Unknown,0x870055e990,WEI,5.79826215312e-07,7,133.0,8.608898921651428e-07,2.6432514598640047e-07,False
776239,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,2024-10-05 11:55:15,0x56b12af317f9b13f63e87ec9f28e8f5296ad532194baf4457dfdbd2e7dc44ed,0x6d3be41c221ec7be24fd21032496d26640afc3c455530641dade8c7ffa40aec,Unknown,0xc2b9765150,WEI,8.36335194448e-07,1,0.0,8.36335194448e-07,,False
776263,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,2024-10-05 12:08:04,0x2acaaee17141dd9efa0c80473133ae19172d75fbd63040a1f5f390717ccebdf,0x6d8cc3ee4f20a60784bbb5f438e49b691fae3cab2ca34e028f7242c1ae398e0,Unknown,0x1d7ebcdf2f7,WEI,2.026885739255e-06,1,0.0,2.026885739255e-06,,False
776243,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,2024-10-05 11:57:24,0x6bd8c8ec25bd510815552018bdeb831c1c3d4c3c55bb8fb2445cac1d5e540f8,0x6d8f7e4c5c2fc1c6f1893ab924696e2edf5a5b97c6fd4fca94ac3363c005b37,Unknown,0x4450abe896,WEI,2.93411219606e-07,1,0.0,2.93411219606e-07,,False
776256,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,0x49f80541def186239941fee76292d3fa4b794d32af62cf71382c3c37d455ea9,2024-10-05 12:04:16,0x31164e50e60e20e2746a8dad9ef09c22a90bde3e7e9356e3711bae10486833f,0x7017f19f702b5575d75bee39e1a24022838aa6220e69bf662fce9f3871c783c,Unknown,0x415b8abdfc2dde,FRI,18396524.93722774,1,0.0,18396524.93722774,,False
776218,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,2024-10-05 11:43:21,0x3cb819e333ac08d56b8cc06bfd077060f9914f7def3c920a4a8582b61a6411f,0x70792f00f510e53228d9281ed65ce7afa3b3b0d7481ee17b0945a439de4f0a0,Unknown,0x9c5d40edf95c0,FRI,2750789.363668416,1,0.0,2750789.363668416,,False
776212,0x1ae314c8e9687337d37e31a8062207390b42c68a71612e13d4d75157292ad2d,0xc0ea8337bfd2657a0bbd1e51adab79a212244dd1902bdb31edc758e152e4a4,2024-10-05 11:40:01,0x5525f6d425d249d7303a527a1ec8472d50ff768191a34a3c44b6b250f0b8023,0x709581a5fdc685876ccebf3062d2f6a352ff55c81bd751cf29997a07bc6fc69,Unknown,0xe5f8ebdb69,WEI,9.87723717481e-07,3,0.0,1.2366215565163333e-06,2.597635020753625e-07,False
776212,0x1ae314c8e9687337d37e31a8062207390b42c68a71612e13d4d75157292ad2d,0xc0ea8337bfd2657a0bbd1e51adab79a212244dd1902bdb31edc758e152e4a4,2024-10-05 11:40:01,0xd995850557d9316538e609bf264e36b840d07cad8c9966f8c6f553f2134486,0x709581a5fdc685876ccebf3062d2f6a352ff55c81bd751cf29997a07bc6fc69,Unknown,0x15ea6a1eae2,WEI,1.506034182882e-06,3,0.0,1.2366215565163333e-06,2.597635020753625e-07,False
776227,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,2024-10-05 11:48:27,0x1c055d9c230ec3dc0df1c6a307d57ff709ffec469c1e19053853a797a497173,0x709581a5fdc685876ccebf3062d2f6a352ff55c81bd751cf29997a07bc6fc69,Unknown,0x11b259cab22,WEI,1.216106769186e-06,3,506.0,1.2366215565163333e-06,2.597635020753625e-07,False
776227,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,2024-10-05 11:48:27,0x767b73ffc35d77cb61a30e0e6dacf7663c0d0aebfbbb68e4bfde18043d0d45d,0x70ae8ed56a2781199c4a77e135c37bf6119b3b5aa1940bf1398f033334c794f,Unknown,0xa268690fd0c,WEI,1.1160582683916e-05,3,0.0,4.807886436996667e-06,5.501596520224388e-06,False
776228,0x517446789fe63255c3c50373b6e5bed53e56fd761fc0eff3b2faea45ec3f60f,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,2024-10-05 11:49:03,0x4590160978ca53f02be90abf315e3715e23463e56d8dd8d1e07299a5a1ebaf8,0x70ae8ed56a2781199c4a77e135c37bf6119b3b5aa1940bf1398f033334c794f,Unknown,0x17b8990a282,WEI,1.630100562562e-06,3,36.0,4.807886436996667e-06,5.501596520224388e-06,False
776229,0x757a88049da596e7610e7ed59b4614497c25da3369f67fb7e9b88cb62b8a8e6,0x517446789fe63255c3c50373b6e5bed53e56fd761fc0eff3b2faea45ec3f60f,2024-10-05 11:49:43,0xf7a1715be7ff2be18de5376c80de1018795782bb7d6de222bfe8ab435c5629,0x70ae8ed56a2781199c4a77e135c37bf6119b3b5aa1940bf1398f033334c794f,Unknown,0x17c34f55000,WEI,1.632976064512e-06,3,40.0,4.807886436996667e-06,5.501596520224388e-06,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x3869e2dc81d7469514d426769159ad0ec1b1bb23bac1f9f3f8f0af44f6b0bf9,0x712085327a6b77fa844508d43fc9d3883587343fdb7246b126deb2fe0b9401,Unknown,0x18e11ef3cac,WEI,1.709697875116e-06,2,0.0,1.7242043243825001e-06,2.0515217294561446e-08,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x4c5459693706235c08e21ba83862f475e03bf6ace38c1562b5a01bccf826f85,0x712085327a6b77fa844508d43fc9d3883587343fdb7246b126deb2fe0b9401,Unknown,0x194d33cef91,WEI,1.738710773649e-06,2,63.0,1.7242043243825001e-06,2.0515217294561446e-08,False
776207,0x6c2fe2b195d31a8d7db20a7d2c5f8eb7cf9c10a275dba93fe902344d69f5c42,0x4eeea51e31dad6de5bb0f13f02be6a16f8f13d37c4419a15112bfc23ca94a83,2024-10-05 11:37:21,0x76796b244354548150619cead429d5108ffad91e2916bdde06535348a944423,0x715a0536cbbc9a9cbdcee3286311ba44d7efe670b9bb77ea9fad70faa85c053,Unknown,0x565fccec21,WEI,3.70974452769e-07,1,0.0,3.70974452769e-07,,False
776200,0x256f1bda7f4616019f869d2c4f203795af7c3fa8a79b9e696678972edffabc7,0x789aa79d43ddde13625921511c8271facb1dedaaa33d9e7e99fb52690c07129,2024-10-05 11:33:33,0x2e5f1aa6bd9d9d0457fea28e1493bcd4fc056448de1f873b90f584fe3bfd0e8,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x19061525ca0,WEI,1.719619706016e-06,8,0.0,1.407375103934e-06,2.0093947699542582e-07,False
776209,0x6c40eb928ac8bf55fc1a2cc2ef94cc02697322a7ae5ebaa050ca7cdd8113afe,0xad3e49b00ebb60e8762b45aec8d60297b8dbf7833cea12b80547cb55bb41e1,2024-10-05 11:38:24,0x1ec95cfac445e6162f5c89e55ace1358407327273d29c637fdd9b1af1ef478b,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x17a3f32852c,WEI,1.624557913388e-06,8,291.0,1.407375103934e-06,2.0093947699542582e-07,False
776218,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,2024-10-05 11:43:21,0x74bef5e0d0b63d1e49c711e67e55714e3c7ffa80110ab0586d648bd3b71f8,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x160dd5d4e8c,WEI,1.515542367884e-06,8,297.0,1.407375103934e-06,2.0093947699542582e-07,False
776227,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,2024-10-05 11:48:27,0xae89576bb4985c15802e2b6d73e3565a52c0d3da38142c41e726bab0e50641,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x149558191a8,WEI,1.414478795176e-06,8,306.0,1.407375103934e-06,2.0093947699542582e-07,False
776236,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,2024-10-05 11:53:44,0x16e44bdec260a52ff21746fafbfb01888b81adf06485a552943804b066ef2dc,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x135bdc4d688,WEI,1.330328688264e-06,8,317.0,1.407375103934e-06,2.0093947699542582e-07,False
776245,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,2024-10-05 11:58:26,0x8f16816a01bcde2c4900f68b46f53701484d96200533443dc86f420d4716ba,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x12d731449d0,WEI,1.294715865552e-06,8,282.0,1.407375103934e-06,2.0093947699542582e-07,False
776255,0x49f80541def186239941fee76292d3fa4b794d32af62cf71382c3c37d455ea9,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,2024-10-05 12:03:39,0x63412f7f2d9ec5f6bc33d42c165c965c5ca235f08d6d54ce58628a120d7e91,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x11d3b902ab8,WEI,1.225064983224e-06,8,313.0,1.407375103934e-06,2.0093947699542582e-07,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x4c3ce87234dd1ad264dba702e71f631d97f90432dd3dd7c49d72ff41f20da56,0x71ad7b064ff7825ab11760207b16a28b54decc5b02873af6b1a2527e07925f0,Unknown,0x10830f1b0e0,WEI,1.134692511968e-06,8,296.0,1.407375103934e-06,2.0093947699542582e-07,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x41be1284ef016e1ab4dfaa0c1297caa11ac58072e9c3aced245498af8bfeb8f,0x724a086ee1ef74f63f17f527013c4c14b0cf62009a9616f19e6e79d43bdf23f,Unknown,0x651b2d22382220,FRI,28458853.309358623,1,0.0,28458853.309358623,,False
776225,0x79c67762ab790c99189400c16f304020b2db344a3a55c5344daeca701eaf615,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,2024-10-05 11:47:02,0x2009de05745f88f2f68702cec9c41ffc59145f1e5553c0a507d00f24772759c,0x72729533268737fe77f1d60a456863403e55e0d29c0f380576613f8da8ec4d9,Unknown,0x73c2bc6a42281,FRI,2036483.550880385,1,0.0,2036483.550880385,,False
776202,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,2024-10-05 11:34:35,0x7b8deaf2aa4d9a2f7d09f30a555310d26806e7d92823ef5f9de5e87375d8f08,0x72aa9695375aed1714bfb5263d1afb00221929830ea8fa2273b2448b118fe2c,Unknown,0x2ce3ef0e940,WEI,3.084842494272e-06,4,0.0,2.9242559152435e-06,6.608502384933355e-07,False
776231,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,0x4777769e2938eb992a1635cc7979eaeedb3b8234938c3fd181db5dce415e2ef,2024-10-05 11:50:48,0x3e637a0b15e981e4a1805b081cedebed68709c0532cc3684e925dcc25f6a232,0x72aa9695375aed1714bfb5263d1afb00221929830ea8fa2273b2448b118fe2c,Unknown,0x37021184836,WEI,3.780126459958e-06,4,973.0,2.9242559152435e-06,6.608502384933355e-07,False
776248,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,2024-10-05 12:00:03,0x59b96f140d7190d99826c718789de06167787cc64814569d2c66425bfd62f5a,0x72aa9695375aed1714bfb5263d1afb00221929830ea8fa2273b2448b118fe2c,Unknown,0x251723961e8,WEI,2.548831969768e-06,4,555.0,2.9242559152435e-06,6.608502384933355e-07,False
